global_step,grad_norm,loss,train/ssim,train/loss,validation/ssim,validation/loss,validation/num_examples,test/ssim,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,6.668263,1.0711248,,,,,,,,,,,,,,
1,,,0.246516398021153,1.0853406361171178,0.2452213628679832,1.0927659497880908,3554.0,0.2660334975118245,1.0888061012112538,3581.0,45.728089332580566,49.74335145950317,45.728089332580566,4.015159368515015,0.0,0.0
100,0.98455656,0.4277538,,,,,,,,,,,,,,
200,0.14291877,0.34520656,,,,,,,,,,,,,,
260,,,0.6689420427594867,0.3349068164825439,0.6439759915104459,0.3565587616396138,3554.0,0.663606125427604,0.3573848209844492,3581.0,125.74299168586732,133.8574230670929,125.74299168586732,8.081871747970581,0.0230159759521484,0.0
300,0.1784539,0.37745482,,,,,,,,,,,,,,
400,0.076686114,0.37216967,,,,,,,,,,,,,,
499,,,0.6992927278791156,0.3091085297720773,0.6752175420740715,0.3299610006990363,3554.0,0.6938741087946803,0.3316295531101647,3581.0,205.8846409320832,218.1014540195465,205.8846409320832,12.144757747650146,0.0539445877075195,0.0
500,0.09880565,0.3140308,,,,,,,,,,,,,,
600,0.12548687,0.28192455,,,,,,,,,,,,,,
700,0.105911694,0.2555012,,,,,,,,,,,,,,
738,,,0.7161976950509208,0.2945798805781773,0.6924763745515616,0.3149693306067986,3554.0,0.7101002905962022,0.3170625867207134,3581.0,285.99159264564514,302.3159143924713,285.99159264564514,16.21077609062195,0.0866448879241943,0.0
800,0.1554309,0.22620068,,,,,,,,,,,,,,
900,0.110051565,0.3590724,,,,,,,,,,,,,,
1000,0.0722804,0.28108588,,,,,,,,,,,,,,
1052,,,0.7262726511274066,0.2856094326291765,0.7028399173906162,0.3057588267071434,3554.0,0.7198837778815275,0.3081722137016545,3581.0,366.0610370635986,386.4980580806732,366.0610370635986,20.27893114089965,0.1195316314697265,0.0
1100,0.28844073,0.30548805,,,,,,,,,,,,,,
1200,0.14989589,0.23776855,,,,,,,,,,,,,,
1300,0.23765738,0.27691406,,,,,,,,,,,,,,
1398,,,0.7319378171648298,0.2798751252038138,0.7083462021226083,0.3001379937218627,3554.0,0.7254137914295937,0.3022956581829447,3581.0,446.2296071052551,470.7702660560608,446.2296071052551,24.34521126747132,0.1439287662506103,0.0
1400,0.17181416,0.26268426,,,,,,,,,,,,,,
1500,0.121291846,0.28905958,,,,,,,,,,,,,,
1600,0.07029355,0.27616128,,,,,,,,,,,,,,
1700,0.06513453,0.3324601,,,,,,,,,,,,,,
1741,,,0.732933589390346,0.2790592227663312,0.7093250315445625,0.2994219555100766,3554.0,0.726199595630585,0.3014767542127722,3581.0,526.3007123470306,554.9513428211212,526.3007123470306,28.41634178161621,0.1698086261749267,0.0
1800,0.12398466,0.2663774,,,,,,,,,,,,,,
1900,0.074978165,0.3900019,,,,,,,,,,,,,,
2000,0.1080408,0.30440217,,,,,,,,,,,,,,
2085,,,0.7381625175476074,0.2745100430079868,0.7143384324880416,0.2949065561031584,3554.0,0.7314931043397445,0.2967336697806129,3581.0,606.3087928295135,639.0613944530487,606.3087928295135,32.47808003425598,0.1965868473052978,0.0
2100,0.06374257,0.2684809,,,,,,,,,,,,,,
2200,0.092135295,0.27814043,,,,,,,,,,,,,,
2300,0.073529184,0.26999256,,,,,,,,,,,,,,
2400,0.049914,0.2820391,,,,,,,,,,,,,,
2428,,,0.7399488857814244,0.2728924070085798,0.7154231202957935,0.2938475944248558,3554.0,0.7324901198382086,0.295681840246265,3581.0,686.3964641094208,723.2513434886932,686.3964641094208,36.54174590110779,0.2217030525207519,0.0
2500,0.22147252,0.18570463,,,,,,,,,,,,,,
2600,0.09777072,0.27407795,,,,,,,,,,,,,,
2700,0.09013032,0.28392094,,,,,,,,,,,,,,
2773,,,0.7410245622907367,0.2716763360159738,0.7166780333339196,0.2923744042803883,3554.0,0.7338204510349763,0.2940835747696174,3581.0,766.532796382904,807.490364074707,766.532796382904,40.60655450820923,0.2466726303100586,0.0
2800,0.12168391,0.4313155,,,,,,,,,,,,,,
2900,0.074948736,0.27672842,,,,,,,,,,,,,,
3000,0.31186363,0.35099763,,,,,,,,,,,,,,
3100,0.102371864,0.27590004,,,,,,,,,,,,,,
3119,,,0.7391742978777204,0.2724208831787109,0.7159810578749296,0.2926273378147861,3554.0,0.7330739847676976,0.2942355746365366,3581.0,846.7297871112823,891.793835401535,846.7297871112823,44.67102932929993,0.2755327224731445,0.0
3200,0.2812573,0.36564124,,,,,,,,,,,,,,
3300,0.15226501,0.2707171,,,,,,,,,,,,,,
3400,0.10186057,0.30339453,,,,,,,,,,,,,,
3466,,,0.7439769336155483,0.2697564533778599,0.7193141200935566,0.2907622449506717,3554.0,0.7364933852275901,0.2924607656948129,3581.0,926.8994541168212,976.0675466060638,926.8994541168212,48.73697257041931,0.3005204200744629,0.0
3500,0.1514177,0.32727015,,,,,,,,,,,,,,
3600,0.078720026,0.3288271,,,,,,,,,,,,,,
3700,0.12349272,0.2540967,,,,,,,,,,,,,,
3799,,,0.7434635162353516,0.2692778621401105,0.7188673303847777,0.2901401122634707,3554.0,0.7361285719116518,0.2917038683983175,3581.0,1004.2445499897004,1060.412445783615,1004.2445499897004,52.80117058753967,3.2227320671081543,0.0
3800,0.07869508,0.31048104,,,,,,,,,,,,,,
