global_step,grad_norm,loss,train/accuracy,train/loss,train/mean_average_precision,validation/accuracy,validation/loss,validation/mean_average_precision,validation/num_examples,test/accuracy,test/loss,test/mean_average_precision,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,2.3577504,0.7395575,,,,,,,,,,,,,,,,,
1,,,0.5091689229011536,0.7391471266746521,0.0227705634173207,0.5064647793769836,0.7422076463699341,0.0252988304021323,43793.0,0.5047287344932556,0.7438743114471436,0.0269311415807948,43793.0,12.185586929321287,119.9868142604828,12.185586929321287,107.80116128921507,0.0,0.0
100,0.117479414,0.12054831,,,,,,,,,,,,,,,,,
200,0.009640586,0.05104791,,,,,,,,,,,,,,,,,
300,0.038240507,0.05818461,,,,,,,,,,,,,,,,,
400,0.01950717,0.053819984,,,,,,,,,,,,,,,,,
500,0.015619927,0.057029653,,,,,,,,,,,,,,,,,
600,0.010656175,0.05191454,,,,,,,,,,,,,,,,,
700,0.013504599,0.05250624,,,,,,,,,,,,,,,,,
745,,,0.9868181943893432,0.0527527704834938,0.0483171707343765,0.9841492176055908,0.063015766441822,0.0477191124991385,43793.0,0.983149230480194,0.0662031918764114,0.0460700617813824,43793.0,252.15884280204773,467.6156971454621,252.15884280204773,215.41246700286865,0.0240700244903564,0.0
800,0.009882028,0.050166186,,,,,,,,,,,,,,,,,
900,0.012532623,0.050259784,,,,,,,,,,,,,,,,,
1000,0.010208196,0.052873574,,,,,,,,,,,,,,,,,
1100,0.009962817,0.050683305,,,,,,,,,,,,,,,,,
1200,0.007068973,0.0480172,,,,,,,,,,,,,,,,,
1300,0.009565147,0.046699185,,,,,,,,,,,,,,,,,
1400,0.010800557,0.048305456,,,,,,,,,,,,,,,,,
1490,,,0.9869986772537231,0.0491938292980194,0.0780179580921825,0.9842535257339478,0.0585653334856033,0.0744461513894765,43793.0,0.98329496383667,0.0615998916327953,0.0745604968623183,43793.0,492.1526997089386,813.9127051830292,492.1526997089386,321.669025182724,0.0508973598480224,0.0
1500,0.016901027,0.051463954,,,,,,,,,,,,,,,,,
1600,0.009415901,0.043663017,,,,,,,,,,,,,,,,,
1700,0.0062868833,0.050853707,,,,,,,,,,,,,,,,,
1800,0.007637621,0.05619156,,,,,,,,,,,,,,,,,
1900,0.005671479,0.051082984,,,,,,,,,,,,,,,,,
2000,0.021941433,0.054319978,,,,,,,,,,,,,,,,,
2100,0.011747443,0.051753685,,,,,,,,,,,,,,,,,
2200,0.014752629,0.040549267,,,,,,,,,,,,,,,,,
2240,,,0.9874287843704224,0.0456875301897525,0.1117813627247076,0.984661102294922,0.0556657016277313,0.1072617279992498,43793.0,0.9836757183074952,0.0591330528259277,0.1034593614915365,43793.0,732.1452407836914,1161.3493824005127,732.1452407836914,429.0665693283081,0.0775086879730224,0.0
