global_step,grad_norm,loss,train/accuracy,train/loss,validation/accuracy,validation/loss,validation/num_examples,test/accuracy,test/loss,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,0.665139,6.9233155,,,,,,,,,,,,,,
1,,,0.0008769132546149,6.912364482879639,0.0011399999493733,6.912585258483887,50000.0,0.0017000001389533,6.912716865539551,10000.0,51.41184377670288,88.12890410423279,51.41184377670288,36.71697783470154,0.0,0.0
100,0.6590658,6.8222494,,,,,,,,,,,,,,
200,0.78555757,6.57683,,,,,,,,,,,,,,
300,0.92572737,6.281175,,,,,,,,,,,,,,
400,1.6252986,5.977209,,,,,,,,,,,,,,
500,5.455198,5.8064556,,,,,,,,,,,,,,
600,2.7916892,5.646673,,,,,,,,,,,,,,
700,4.076124,5.4626446,,,,,,,,,,,,,,
800,3.0420108,5.35788,,,,,,,,,,,,,,
900,4.411283,5.161393,,,,,,,,,,,,,,
1000,5.462913,5.098168,,,,,,,,,,,,,,
1100,4.8197713,4.8853736,,,,,,,,,,,,,,
1200,5.1507807,4.801757,,,,,,,,,,,,,,
1300,3.6745691,4.70689,,,,,,,,,,,,,,
1400,7.3698845,4.6300025,,,,,,,,,,,,,,
1500,3.3774402,4.510443,,,,,,,,,,,,,,
1519,,,0.161371961236,4.343627452850342,0.1440799981355667,4.503424167633057,50000.0,0.1094000041484832,4.919663429260254,10000.0,561.3822112083435,615.7079174518585,561.3822112083435,54.24302554130554,0.0274267196655273,0.0
1600,3.5852602,4.3741155,,,,,,,,,,,,,,
1700,3.7626095,4.3047485,,,,,,,,,,,,,,
1800,4.3903823,4.2928777,,,,,,,,,,,,,,
1900,3.2502728,4.140803,,,,,,,,,,,,,,
2000,4.8889494,4.0262976,,,,,,,,,,,,,,
2100,6.9118505,3.9091718,,,,,,,,,,,,,,
2200,3.5044029,3.8772764,,,,,,,,,,,,,,
2300,6.272111,3.851929,,,,,,,,,,,,,,
2400,5.3651648,3.805567,,,,,,,,,,,,,,
2500,3.927331,3.8045173,,,,,,,,,,,,,,
2600,3.3356109,3.6084666,,,,,,,,,,,,,,
2700,3.7984998,3.4511921,,,,,,,,,,,,,,
2800,4.549656,3.6312814,,,,,,,,,,,,,,
2900,3.9052622,3.565258,,,,,,,,,,,,,,
3000,2.833333,3.3753366,,,,,,,,,,,,,,
3037,,,0.3479352593421936,3.004847288131714,0.3234999775886535,3.174034833908081,50000.0,0.239200010895729,3.840391159057617,10000.0,1071.4606931209564,1143.4133098125458,1071.4606931209564,71.78705096244812,0.0556445121765136,0.0
3100,3.5848448,3.543594,,,,,,,,,,,,,,
3200,3.5136065,3.2353573,,,,,,,,,,,,,,
3300,4.2362466,3.2633572,,,,,,,,,,,,,,
3400,3.4003832,3.217549,,,,,,,,,,,,,,
3500,2.9312239,3.1602397,,,,,,,,,,,,,,
3600,4.2102437,3.060515,,,,,,,,,,,,,,
3700,3.2607546,3.1797612,,,,,,,,,,,,,,
3800,3.4166486,3.051098,,,,,,,,,,,,,,
3900,3.1666083,3.1052012,,,,,,,,,,,,,,
4000,2.7012913,2.8365014,,,,,,,,,,,,,,
4100,3.372876,2.9770555,,,,,,,,,,,,,,
4200,2.092073,3.019944,,,,,,,,,,,,,,
4300,2.6649196,2.7817764,,,,,,,,,,,,,,
4400,1.9235871,2.8151765,,,,,,,,,,,,,,
4500,1.9796189,2.7617943,,,,,,,,,,,,,,
4558,,,0.4669762253761291,2.329172372817993,0.4377799928188324,2.5032687187194824,50000.0,0.323600023984909,3.25213885307312,10000.0,1581.70814204216,1671.4895164966583,1581.70814204216,89.53337836265564,0.083956241607666,0.0
4600,2.2354076,2.8499053,,,,,,,,,,,,,,
4700,3.159547,2.788797,,,,,,,,,,,,,,
4800,2.6193712,2.7980728,,,,,,,,,,,,,,
4900,2.3042676,2.6735363,,,,,,,,,,,,,,
5000,2.135039,2.6540306,,,,,,,,,,,,,,
5100,3.2964017,2.6750164,,,,,,,,,,,,,,
5200,2.6254704,2.7093205,,,,,,,,,,,,,,
5300,2.6932616,2.6366346,,,,,,,,,,,,,,
5400,2.6200354,2.6463962,,,,,,,,,,,,,,
5500,3.0457647,2.5517592,,,,,,,,,,,,,,
5600,1.9290946,2.3733425,,,,,,,,,,,,,,
5700,2.2857902,2.3422875,,,,,,,,,,,,,,
5800,2.1958303,2.4761956,,,,,,,,,,,,,,
5900,2.0451455,2.4355664,,,,,,,,,,,,,,
6000,1.968429,2.500198,,,,,,,,,,,,,,
6079,,,0.5306122303009033,2.0072100162506104,0.4969799816608429,2.2160658836364746,50000.0,0.3765000104904175,2.998728036880493,10000.0,2091.871442079544,2199.260755300522,2091.871442079544,107.06326746940611,0.1095569133758544,0.0
6100,2.4810915,2.392868,,,,,,,,,,,,,,
6200,2.260974,2.455267,,,,,,,,,,,,,,
6300,1.8102134,2.4760702,,,,,,,,,,,,,,
6400,2.445865,2.3212028,,,,,,,,,,,,,,
6500,1.810933,2.3876922,,,,,,,,,,,,,,
6600,2.3991008,2.4591465,,,,,,,,,,,,,,
6700,2.1342993,2.4588096,,,,,,,,,,,,,,
6800,1.9989898,2.2618446,,,,,,,,,,,,,,
6900,1.7286512,2.4045844,,,,,,,,,,,,,,
7000,1.8733954,2.3233743,,,,,,,,,,,,,,
7100,2.2520876,2.317935,,,,,,,,,,,,,,
7200,2.084926,2.4049115,,,,,,,,,,,,,,
7300,2.184294,2.218565,,,,,,,,,,,,,,
7400,1.8211495,2.2256663,,,,,,,,,,,,,,
7500,2.213704,2.2418258,,,,,,,,,,,,,,
7600,3.1834645,2.1890569,,,,,,,,,,,,,,
7601,,,0.5672432780265808,1.8172202110290527,0.5317000150680542,2.017817258834839,50000.0,0.417600005865097,2.7481794357299805,10000.0,2602.244828939438,2727.28044962883,2602.244828939438,124.62890672683716,0.1368377208709716,0.0
7700,1.7672453,2.2312362,,,,,,,,,,,,,,
7800,1.768785,2.1522324,,,,,,,,,,,,,,
