global_step,grad_norm,loss,train/accuracy,train/loss,train/bleu,validation/accuracy,validation/loss,validation/bleu,validation/num_examples,test/accuracy,test/loss,test/bleu,test/num_examples,score,total_duration,accumulated_submission_time,accumulated_eval_time,accumulated_logging_time,preemption_count
0,4.9793863,11.153433,,,,,,,,,,,,,,,,,
1,,,0.0006397879915311,11.187285423278809,0.0,0.0004835649742744,11.190281867980955,0.0,3000.0,0.0007088489946909,11.191027641296388,0.0,3003.0,28.51171493530273,867.353991985321,28.51171493530273,838.8422293663025,0.0,0.0
100,0.28308716,9.076077,,,,,,,,,,,,,,,,,
200,0.20622914,8.751754,,,,,,,,,,,,,,,,,
300,0.85481673,8.385589,,,,,,,,,,,,,,,,,
400,0.70552874,8.078027,,,,,,,,,,,,,,,,,
500,0.8811238,7.8795543,,,,,,,,,,,,,,,,,
600,0.8429286,7.7052493,,,,,,,,,,,,,,,,,
700,0.56609964,7.503654,,,,,,,,,,,,,,,,,
800,0.5068932,7.3083787,,,,,,,,,,,,,,,,,
900,0.8021007,7.2056375,,,,,,,,,,,,,,,,,
1000,0.56624043,6.953925,,,,,,,,,,,,,,,,,
1100,0.6298307,6.843849,,,,,,,,,,,,,,,,,
1200,0.513474,6.6927433,,,,,,,,,,,,,,,,,
1300,0.7590303,6.647438,,,,,,,,,,,,,,,,,
1400,0.6347119,6.5417304,,,,,,,,,,,,,,,,,
1500,0.5585836,6.4066234,,,,,,,,,,,,,,,,,
1600,0.6429976,6.3130355,,,,,,,,,,,,,,,,,
1700,0.6418276,6.2541823,,,,,,,,,,,,,,,,,
1800,0.72755104,6.132977,,,,,,,,,,,,,,,,,
1900,0.59484565,6.031875,,,,,,,,,,,,,,,,,
2000,0.7339063,5.9784026,,,,,,,,,,,,,,,,,
2100,0.67892367,5.789961,,,,,,,,,,,,,,,,,
2200,0.5377997,5.725469,,,,,,,,,,,,,,,,,
2300,0.6752447,5.6639843,,,,,,,,,,,,,,,,,
2396,,,0.4204213917255401,3.955871820449829,14.03031101364103,0.408426433801651,4.070903778076172,9.933766386758254,3000.0,0.3910173773765564,4.271887302398682,8.25107154164634,3003.0,868.5572006702423,2288.539109945297,868.5572006702423,1419.8872134685516,0.0192539691925048,0.0
2400,0.57645226,5.581534,,,,,,,,,,,,,,,,,
2500,0.54556096,5.5360904,,,,,,,,,,,,,,,,,
2600,0.6013534,5.44068,,,,,,,,,,,,,,,,,
2700,0.7028097,5.449978,,,,,,,,,,,,,,,,,
2800,0.520051,5.2542396,,,,,,,,,,,,,,,,,
2900,0.5108324,5.313332,,,,,,,,,,,,,,,,,
3000,0.6266188,5.264731,,,,,,,,,,,,,,,,,
3100,0.5019331,5.1522555,,,,,,,,,,,,,,,,,
3200,0.69292164,5.097206,,,,,,,,,,,,,,,,,
3300,0.4918401,5.0078325,,,,,,,,,,,,,,,,,
3400,0.54398423,5.053867,,,,,,,,,,,,,,,,,
3500,0.505278,4.9402504,,,,,,,,,,,,,,,,,
3600,0.441977,4.9529567,,,,,,,,,,,,,,,,,
3700,0.43984687,4.865982,,,,,,,,,,,,,,,,,
3800,0.47163188,4.918844,,,,,,,,,,,,,,,,,
3900,0.50097835,4.9720006,,,,,,,,,,,,,,,,,
4000,0.42881155,4.8833966,,,,,,,,,,,,,,,,,
4100,0.44617587,4.8410177,,,,,,,,,,,,,,,,,
4200,0.40296322,4.8707843,,,,,,,,,,,,,,,,,
4300,0.39647388,4.831126,,,,,,,,,,,,,,,,,
4400,0.41150352,4.837865,,,,,,,,,,,,,,,,,
4500,0.4020457,4.744564,,,,,,,,,,,,,,,,,
4600,0.38454765,4.82504,,,,,,,,,,,,,,,,,
4700,0.37995505,4.720276,,,,,,,,,,,,,,,,,
